date,num_likes,num_retweets,tweet_source,tweets
2022-07-30 13:15:10+00:00,3073,241,Twitter Web App,"🔄 @ChrisEriksen8 and @Donny_Beek6 enter the fray as the boss shuffles his midfield 💪

#MUFC https://t.co/75APhw0VyB"
2022-07-30 13:08:44+00:00,5669,300,Twitter for iPhone,"Keeping things ticking in the second half ⏱

#MUFC https://t.co/o3mogtiPnD"
2022-07-30 12:51:26+00:00,3492,234,Twitter for Advertisers,"Bringing it under his spell ⚽️💫

🪄 @MarcusRashford

#MUFC"
2022-07-30 12:50:56+00:00,2191,158,Twitter for Advertisers,"Off we go again! 👊

#MUFC"
2022-07-30 12:45:05+00:00,31064,1615,Twitter for iPhone,👀 https://t.co/BJu21oyy2R
2022-07-30 12:37:03+00:00,3408,274,Twitter for Advertisers,"🎥 Slick build-up play brought this chance for @AnthonyElanga, which was well saved by Oblak late in the first half...

#MUFC"
2022-07-30 12:33:32+00:00,5390,362,Twitter for Advertisers,"Nothing to separate the sides so far 👊

#MUFC"
2022-07-30 12:19:37+00:00,7936,466,Twitter for iPhone,"Maintaining our intensity in the first 4️⃣5️⃣ 📈

#MUFC https://t.co/MdcFLsmZpQ"
2022-07-30 12:12:07+00:00,3852,243,Twitter for Advertisers,"Ready to give it some whip ☄️

✨ @B_Fernandes8

#MUFC"
2022-07-30 12:05:32+00:00,5758,359,Twitter for iPhone,"A competitive first 2️⃣0️⃣ minutes at Ullevaal Stadion 💪⚡️

#MUFC https://t.co/j0945FHijD"
2022-07-30 11:53:23+00:00,3244,249,Twitter for Advertisers,"An end-to-end start in Oslo, with United nearly taking an early lead through @MarcusRashford 👏

Keep up the tempo, Reds! 🔋

#MUFC"
2022-07-30 11:45:20+00:00,2179,229,Twitter for Advertisers,"We are under way at Ullevaal Stadion 👊🇳🇴

#MUFC"
2022-07-30 11:44:00+00:00,2520,200,Twitter for Advertisers,"ℹ️ The boss has explained why @Sanchooo10 is not involved in today's matchday squad.

#MUFC"
2022-07-30 11:40:21+00:00,11002,580,Twitter for iPhone,"Finding his range 🎯

🇩🇰 @ChrisEriksen8 

#MUFC https://t.co/3njtZQG4xG"
2022-07-30 11:29:21+00:00,5656,428,Twitter for Advertisers,"Let's go, Reds! ✊

#MUFC"
2022-07-30 11:19:59+00:00,3066,271,Twitter for Advertisers,"Erik tells #MUTV what sort of challenge he's expecting from Atletico Madrid today 👊

#MUFC"
2022-07-30 11:10:00+00:00,2976,242,Twitter for Advertisers,"Our penultimate pre-season test is nearly here ✊🇳🇴

#MUFC"
2022-07-30 11:07:43+00:00,5058,372,Twitter for Advertisers,"Ready to rock in red 🎸🔴

#MUFC"
2022-07-30 10:58:39+00:00,4650,249,Twitter for iPhone,"CE in the house 🏠 

👋 @ChrisEriksen8 

#MUFC https://t.co/QyXh509EU9"
2022-07-30 10:53:19+00:00,5166,416,Twitter for Advertisers,"Taking in today's surroundings 🚶‍♂️🔴

🇳🇱 @Donny_Beek6 🤜🤛 @TyrellMalaciia 🇳🇱

#MUFC"
2022-07-30 10:45:14+00:00,14516,2153,Twitter for Advertisers,"🗞 Our line-up to face Atletico Madrid is in! 👊

👀 Including two new faces on the bench...

#MUFC"
2022-07-30 10:38:26+00:00,8805,690,Twitter for iPhone,"Checking in for pre-season test number 5️⃣ 👋

#MUFC https://t.co/7hXJdzkRKl"
2022-07-30 10:21:16+00:00,11796,883,Twitter Web App,"A warm welcome from our Norwegian Reds ❤️🇳🇴

#MUFC https://t.co/weRhnUS9Lf"
2022-07-30 10:11:00+00:00,4601,502,Twitter for Advertisers,"United in the fight against racism and all forms of discrimination.

#SeeRed || #allredallequal"
2022-07-30 09:48:04+00:00,2750,161,Twitter for iPhone,"Lovely day for it! ☀️🏟

#MUFC https://t.co/MI4hagKvks"
2022-07-30 09:43:12+00:00,6230,443,Twitter for Advertisers,"📍 Ullevaal Stadion 🇳🇴

#MUFC"
2022-07-30 08:18:00+00:00,2898,231,Twitter for Advertisers,"Ready and raring to go in Oslo 💪

📲 Click below to enjoy unmissable live coverage of today's game...

#MUFC"
2022-07-30 06:54:18+00:00,15075,875,Twitter for iPhone,"Matchday mornings &gt;

#MUFC https://t.co/BLaf8LZGkw"
2022-07-30 02:07:00+00:00,16466,1126,Twitter for Advertisers,"Ready for Atleti 👊🇳🇴

#MUFC"
2022-07-29 19:44:40+00:00,8274,551,Twitter for Advertisers,"🚨 Six of our #PL fixtures in October have been rescheduled...

#MUFC"
2022-07-29 18:00:01+00:00,5248,350,Twitter for Advertisers,"That’s a wrap 🎬 

Relive the best moments of an incredible #MUTOUR22! 

Next stop, Oslo 🛫🇳🇴

@TeamViewer ↔️ #BringingYouCloser"
2022-07-29 17:40:00+00:00,3059,211,Twitter for Advertisers,"🔺 Departing for Oslo
🔺 Marc Skinner's #WEURO2022 surprise
🔺 Steve McClaren on coaching set-up

Get all this and more in United Daily's weekend preview 👇

#MUFC"
2022-07-29 16:56:56+00:00,16529,1150,Twitter Web App,"MAN ✈️ OSL

All set for our next pre-season destination!

#MUFC https://t.co/LeJ0EBeULY"
2022-07-29 16:50:21+00:00,13089,1206,Twitter Web App,"⚠️ Spoiler alert...

#MUFC https://t.co/bQdhuWQui3 https://t.co/yG2OBQAY2Q"
2022-07-29 15:15:24+00:00,9930,720,Twitter for Advertisers,"📋 Confirmed: our travelling squad for Oslo...

@TyrellMalaciia ✔
@LisandrMartinez ❓
@ChrisEriksen8 ❓

#MUFC"
2022-07-29 13:09:10+00:00,1491,114,Twitter Web App,"❓ Which of our summer signings will you be including in your #FPL squad?

#MUFC"
2022-07-29 13:03:13+00:00,11558,646,Twitter for Advertisers,"An @OfficialFPL bargain? 💰

@LisandrMartinez may be a shrewd pick for managers in 2022/23 👇

#MUFC"
2022-07-29 10:54:40+00:00,14886,806,Twitter for Advertisers,"Can you spot it? 🔎

#MUFC"
2022-07-29 09:35:00+00:00,10123,1029,Twitter Ads,"Work hard, play harder.

Training on #MUTOUR22 💪

#MUFC https://t.co/ei8fhY4CcG"
2022-07-29 06:22:00+00:00,6523,436,Twitter for Advertisers,"Live match coverage ✔
A first look at our new signings ❓

Don't miss the chance to watch United in action twice this weekend ⬇ 

#MUFC"
2022-07-29 01:48:00+00:00,10021,531,Twitter for Advertisers,"All set for our final pre-season fixtures 🔳🔲

#MUFC"
2022-07-28 22:05:00+00:00,11756,746,Twitter for Advertisers,"🎁 New signing = new giveaway. 

Enter below for the chance to win this signed @LisandrMartinez shirt 👇

#MUFC"
2022-07-28 19:40:00+00:00,16168,1118,Twitter Web App,"Available soon... 🤩

🎨 @DamienDraws 

#MUFC || #UnitedFanArt https://t.co/2YZSRGwCbT"
2022-07-28 18:03:04+00:00,9022,716,Twitter for Advertisers,"Signed. Sealed. Delivered. ✍️

Take a behind-the-scenes look at @LisandrMartinez's first day as a Red 🇦🇷🔴

@TeamViewer ↔️ #BringingYouCloser

#MUFC"
2022-07-28 17:06:00+00:00,8518,541,Twitter for Advertisers,"Take a sneak peek inside training during today's United Daily... 🎥👇

#MUFC"
2022-07-28 15:12:00+00:00,4509,363,Twitter for Advertisers,"One weekend.
Two games.

Get set for live coverage of a United double-header in our app 📲👇

#MUFC"
2022-07-28 13:12:00+00:00,9522,495,Twitter for Advertisers,"📌 Carrington 💪

#MUFC"
2022-07-28 13:08:00+00:00,15387,865,Twitter Web App,"🇨🇮 @AmadDiallo_19 ✨

#MUFC https://t.co/A7LFfsfJyl"
2022-07-28 13:05:00+00:00,13450,957,Twitter Web App,"Precision 💯

#MUFC https://t.co/DDfvNyaQaT"
2022-07-28 13:03:00+00:00,30393,1513,Twitter Web App,"🎯 @Sanchooo10 ⚡️

#MUFC https://t.co/l9IFCx3VeZ"
2022-07-28 13:00:01+00:00,15954,1048,Twitter Web App,"Full steam ahead for this weekend's double-header 🚂

#MUFC https://t.co/FBHIb2ZKey"
2022-07-28 11:30:11+00:00,66062,6442,Twitter for Advertisers,"He's a 🔟 but he wears 1️⃣4️⃣ 😎

🇩🇰 @ChrisEriksen8

#MUFC"
2022-07-28 10:31:41+00:00,56007,5926,Twitter for Advertisers,"Introducing our new no.6 🔥

🇦🇷 @LisandrMartinez

#MUFC"
2022-07-28 09:01:00+00:00,13881,1011,Twitter for Advertisers,"🚨 @LisandrMartinez's first United interview is in! 🚨

#MUFC"
2022-07-28 07:16:00+00:00,36004,2298,Twitter Web App,"🗣 ""It's Carrick, you know...""

Happy birthday to you, @Carras16! 🎂

#MUFC https://t.co/pqWAWor0KE"
2022-07-28 03:42:00+00:00,13016,728,Twitter for Advertisers,"Licha is ready to fight for the badge 😤🔴

💬 @LisandrMartinez 

#MUFC"
2022-07-28 00:59:00+00:00,5240,312,Twitter for Advertisers,"📋 The 2022/23 fixtures for our #MUAcademy U23s and U18s have been announced 👇

#MUFC"
2022-07-27 21:47:00+00:00,27907,1631,Twitter Web App,"Buenas noches, Reds ❤️

👋 @LisandrMartinez 

#MUFC https://t.co/w72B74p8wP"
2022-07-27 18:59:00+00:00,10262,675,Twitter for Advertisers,"💬 @LisandrMartinez can't wait to be reunited with the boss! 💪

#MUFC"
2022-07-27 17:08:00+00:00,14163,963,Twitter for Advertisers,"🚨 Just landed... 

A sneak peek of @LisandrMartinez's first interview as a Red in today's United Daily 🎥👇

#MUFC"
2022-07-27 15:18:00+00:00,16218,1076,Twitter for Advertisers,"Suits you, @LisandrMartinez! 👌

#MUFC"
2022-07-27 14:34:26+00:00,22020,2280,Twitter for iPhone,"📩 Inbox (1) 

🤳 @LisandrMartinez 

#MUFC https://t.co/OcERuFnlRz"
2022-07-27 14:09:51+00:00,26819,2440,Twitter Web App,"Licha. 

#MUFC || @LisandrMartinez https://t.co/2ufQhjvrD1"
2022-07-27 13:31:00+00:00,34932,4624,Twitter Web App,"Lisandro is RED! 😍🔴

#MUFC || @LisandrMartinez https://t.co/fYzrVcuPaH"
2022-07-27 13:03:00+00:00,101873,8354,Twitter Web App,😍✍️ https://t.co/5IufAci6f9
2022-07-27 13:00:59+00:00,21603,2558,Twitter Web App,"😏 Good things come to those who wait...

@LisandrMartinez signing pictures 🔓

#MUFC https://t.co/TTO8f2cJg1"
2022-07-27 12:45:00+00:00,33598,3223,Twitter Web App,"Let's go, @LisandrMartinez 👊

#MUFC https://t.co/9KiB6pxJtO"
2022-07-27 12:15:00+00:00,19295,2532,Twitter for Advertisers,"Ready to fight. Ready to thrive.

@LisandrMartinez has arrived 🔥

#MUFC"
2022-07-27 12:05:00+00:00,82338,11508,Twitter for Advertisers,"Officially a Red! 🔴

Welcome to Manchester, @LisandrMartinez ✍️

#MUFC"
2022-07-27 11:59:03+00:00,96754,17461,Twitter for Advertisers,"🔥 Feel the fire.

🔴 @LisandrMartinez is ready to bring the heat to United.

#MUFC"
2022-07-27 11:08:00+00:00,13065,930,Twitter for Advertisers,"🚨 COMPETITION 🚨

Find out how you can win a signed @ChrisEriksen8 home shirt 👀👇

#MUFC"
2022-07-27 10:00:00+00:00,21797,2172,Twitter Media Studio,"If you know, you know 😉

🏴󠁧󠁢󠁥󠁮󠁧󠁿 @BranWilliams 🤝 @ChrisEriksen8 🇩🇰

#MUFC https://t.co/G8qGdLZx8N"
2022-07-27 09:26:02+00:00,14307,1376,Twitter for Advertisers,"Welcome to Manchester, @ChrisEriksen8 👋🛬

Take a closer look at the Dane's first day as United player with the Inside View 🇩🇰

@TeamViewer ↔️ #BringingYouCloser

#MUFC"
2022-07-27 06:42:00+00:00,28870,2135,Twitter Web App,"Blessing your timeline 🌟

🇩🇰 @ChrisEriksen8

#MUFC https://t.co/s6e7cOL584"
2022-07-27 04:15:00+00:00,9818,807,Twitter for Advertisers,"Our new recruit has revealed how Erik influenced his decision to join United 👀✍️

🗣 @ChrisEriksen8

#MUFC"
2022-07-27 01:46:00+00:00,11472,817,Twitter for Advertisers,"An integral part of Old Trafford has had a fresh makeover! 👌🔴

#MUFC"
2022-07-26 22:18:00+00:00,33791,2332,Twitter Web App,"Sweet dreams, Reds 🥰

💭 @ChrisEriksen8

#MUFC https://t.co/D15yjaa7AI"
2022-07-26 21:44:38+00:00,6833,463,Twitter for iPhone,"Congratulations, Reds — we’re all right behind you! 💪🔴

🏴󠁧󠁢󠁥󠁮󠁧󠁿 #Lionesses 

#MUFC || #MUWomen https://t.co/sxjRM3yYTb"
2022-07-26 21:43:18+00:00,1155,59,Twitter for iPhone,@ManUtdWomen @alessiarusso7 @BBCSport 🤯👏
2022-07-26 20:36:00+00:00,10656,790,Twitter for Advertisers,"Getting to know our new playmaker 🪄

🗂 @ChrisEriksen8

#MUFC"
2022-07-26 19:21:00+00:00,10886,787,Twitter for Advertisers,"Home 🔴
Away 🛣
Training 💪

Plenty of new looks for @ChrisEriksen8 🔥

#MUFC"
2022-07-26 18:10:31+00:00,32434,3435,Twitter for iPhone,"Silky skills ⚽️💯

💫 @ChrisEriksen8 

#MUFC https://t.co/PMpFKzl5qs"
2022-07-26 17:03:14+00:00,145149,11409,Twitter Web App,🤩✍️ https://t.co/iDGrAs2lHh
2022-07-26 16:50:28+00:00,4876,193,Twitter for iPhone,@ChrisEriksen8 Ready to write it with you ✍️ ❤️
2022-07-26 16:32:00+00:00,13970,980,Twitter for Advertisers,"Congratulations to Alvaro Fernandez, who has signed a new deal with the club ✍️

The young full-back will now spend the 2022/23 campaign on loan at Preston North End 🔴

#MUFC || #MUAcademy"
2022-07-26 16:00:02+00:00,30232,3090,Twitter Media Studio,"👋 @ChrisEriksen8 can't wait to see you all at the Theatre of Dreams! 🏟

#MUFC https://t.co/JFM57B4UgO"
2022-07-26 15:40:00+00:00,24784,2063,Twitter for Advertisers,"Backing you all the way, @ChrisEriksen8 👊

#MUFC"
2022-07-26 15:20:00+00:00,83340,10601,Twitter Web App,"Born to wear Red 🔴🔥

📸 @ChrisEriksen8

#MUFC https://t.co/YmmTwl0z6S"
2022-07-26 15:07:21+00:00,13760,1584,Twitter for Advertisers,"🚨 A must-watch for every Red 🚨

@ChrisEriksen8's first United interview has dropped 🎤⬇️

#MUFC"
2022-07-26 15:01:11+00:00,42672,4855,Twitter for Advertisers,"Adding a maestro into the mix 🔥

You're part of the United family now, @ChrisEriksen8 🔴⚪️⚫️

#MUFC"
2022-07-26 14:52:12+00:00,57325,9441,Twitter for Advertisers,"An artist on the pitch ✨

@ChrisEriksen8 is here and we could not be prouder to have him ❤️

#MUFC"
2022-07-26 10:22:00+00:00,7370,471,Twitter for Advertisers,"🗯 @Fred08Oficial has explained how his United role has adapted over time, and whether that will continue to change under Erik... 

#MUFC"
2022-07-26 08:54:00+00:00,9404,657,Twitter for Advertisers,"🇫🇷 @AnthonyMartial has been lively in front of goal during pre-season so far 💥

#MUFC || #MUTOUR22"
2022-07-25 19:52:00+00:00,5872,360,Twitter for Advertisers,"🔺 A first-team double-header ✌️
🔺 A #WEURO2022 semi-final 🏴󠁧󠁢󠁥󠁮󠁧󠁿
🔺 #MUAcademy head to Northern Ireland ⚽️

A busy week lies ahead across the club 👊

#MUFC"
2022-07-25 17:25:00+00:00,8772,563,Twitter for Advertisers,"🔊 We can't wait to hear the noise on Sunday for Erik's first Old Trafford matchday — you don't want to miss it! 🙌

#MUFC"
2022-07-25 15:31:00+00:00,8879,602,Twitter for Advertisers,"⚡️ @Sanchooo10 has been in 🔝 form so far in pre-season 👏

#MUFC || #MUTOUR22"
2022-07-25 13:32:00+00:00,10943,670,Twitter for Advertisers,"🔊 ""I feel like I'm at home already."" 🥰

🏡 @TyrellMalaciia

#MUFC"
2022-07-25 12:04:00+00:00,8320,374,Twitter for Advertisers,"In the zone 🧠

#MUFC"
2022-07-25 10:21:00+00:00,4858,276,Twitter for Advertisers,"▪️ Favourite @NBA team 🇺🇸
▪️ Favourite #NBA player 🏀

@AnthonyElanga reveals his passion for hoops in our latest Fans' Q&amp;A 💬

#MUFC"
2022-07-25 08:37:24+00:00,13975,1064,Twitter for iPhone,"New week. Fresh challenges.

Our final two pre-season fixtures are coming soon 👊

#MUFC || #MondayMotivation https://t.co/osIKmjnLwB"
2022-07-24 19:26:00+00:00,8075,603,Twitter Web App,"Homecoming.

Manchester, England 🏴󠁧󠁢󠁥󠁮󠁧󠁿

#MUFC || #PhotoOfTheDay https://t.co/ie412Xen0v https://t.co/2VMXRyPObB"
2022-07-24 18:03:00+00:00,8867,775,Twitter for Advertisers,"🎥 The Tour View series began with @B_Fernandes8 behind the camera as we set off for #MUTOUR22...

So who better to take us home than Bruno himself, plus a few special United guests? 

🍿 This one's a classic.

#MUFC || @TeamViewer"
2022-07-24 15:12:00+00:00,6408,398,Twitter for Advertisers,"💬 The support was incredible. They support us and it will help us in the season to know they are behind us."" 💯

#MUFC || #MUTOUR22"
2022-07-24 13:44:00+00:00,3572,222,Twitter for Advertisers,"🔊 Our latest #UTDPodcast is live 🔴

Tune in to hear reaction to our final #MUTOUR22 matchday and reflections on our time in Perth 🎙🇦🇺

#MUFC || @TeamViewer"
2022-07-24 10:07:24+00:00,7105,393,Twitter for Advertisers,"🎥🇦🇺 Relive the key moments from our final game of #MUTOUR22 👇

#MUFC"
2022-07-24 06:04:00+00:00,8556,390,Twitter for Advertisers,"⚪️ A second outing for our fresh @adidasFootball 2022/23 away kit ⚫️

#MUFC || #MUTOUR22"
2022-07-24 00:31:00+00:00,17522,837,Twitter Web App,"Always thinking ahead 🧠

#MUFC || #MUTOUR22 https://t.co/19OjlfDPhc"
2022-07-23 20:57:00+00:00,5587,297,Twitter for Advertisers,"Weathering the storm, game-time for our young Reds &amp; another team goal…

💬 Plenty of talking points from today’s friendly ⬇️

#MUFC || #MUTOUR22"
2022-07-23 19:00:00+00:00,7293,566,Twitter Media Studio,"🔗 Left to right link-up 🤩

@Sanchooo10’s clinical volley gave us the lead at the Optus Stadium 🇦🇺

#MUFC || #MUTOUR22 https://t.co/6XsXRuya6K"
2022-07-23 16:32:00+00:00,4228,253,Twitter for Advertisers,"“We played a good first half, but the second half was a little bit difficult.”

@DalotDiogo’s verdict on our fourth pre-season friendly of #MUTOUR22 🎥

#MUFC"
2022-07-23 14:01:39+00:00,4876,337,Twitter Media Studio,"Signing off #MUTOUR22 in Australia and Thailand with a word from James Garner 🤳

@TeamViewer ↔️ #BringingYouCloser

#MUFC https://t.co/zW8Gr9Si9i"
2022-07-23 12:43:39+00:00,6403,440,Twitter for Advertisers,"🗣 The boss discusses how his side can learn from the 2-2 draw with Aston Villa 📈

#MUFC || #MUTOUR22"
2022-07-23 11:59:19+00:00,18666,1173,Twitter Web App,"3️⃣ goals in 4️⃣ games ⚽️

Another exciting display from @Sanchooo10 💫⚪️

#MUFC || #MUTOUR22 https://t.co/P0dYybLzYb"
2022-07-23 11:52:41+00:00,15629,975,Twitter Web App,"A tough game, in tough conditions — we move on to the next challenge 👊

#MUFC || #MUTOUR22 https://t.co/qZv1qwlkQy"
2022-07-23 11:42:56+00:00,11326,1120,Twitter for Advertisers,"It ends level in our fourth pre-season test 🤝

#MUFC || #MUTOUR22"
2022-07-23 11:40:45+00:00,17339,825,Twitter Web App,"Goal. Villa equalise in stoppage-time.

#MUFC || #MUTOUR22"
2022-07-23 11:29:39+00:00,6957,421,Twitter Web App,"⏱ More valuable minutes in the tank 🔋

#MUFC || #MUTOUR22 https://t.co/hyBjKuUXGF"
2022-07-23 11:22:27+00:00,3695,247,Twitter Web App,"🔄 Erik switches things up for the remainder of the game📋

#MUFC || #MUTOUR22 https://t.co/kHdQAC9lYZ"
2022-07-23 11:15:22+00:00,7621,564,Twitter for Advertisers,"Now that’s how you put your body on the line, @HarryMaguire93 ⛔️

#MUFC || #MUTOUR22"
2022-07-23 11:10:18+00:00,3135,223,Twitter for Advertisers,"Very nearly a third for United as an instant response 👊

Looking sharp, @Sanchooo10 ⚡️

#MUFC || #MUTOUR22"
2022-07-23 10:57:02+00:00,5858,312,Twitter Web App,"Goal. Villa pull one back through Leon Bailey.

#MUFC || #MUTOUR22"
2022-07-23 10:53:18+00:00,2467,174,Twitter for Advertisers,"▶️ Back in action —  let’s get the job done 💪 

#MUFC || #MUTOUR22"
2022-07-23 10:52:12+00:00,9305,554,Twitter Web App,"Bringing some Manchester weather all the way to Perth! 😅

#MUFC || #MUTOUR22 https://t.co/M7fzoVBb65"
2022-07-23 10:49:45+00:00,8322,565,Twitter Web App,"🅰 @LukeShaw23 ➡️ @Sanchooo10 ⚽️

#MUFC || #MUTOUR22 https://t.co/WoqgTYpuiB"
2022-07-23 10:42:23+00:00,4931,490,Twitter for Advertisers,"A stormy encounter so far! 🌧

Here's how we gained a 2-goal advantage in today's friendly ⬇️

#MUFC || #MUTOUR22"
2022-07-23 10:36:06+00:00,7703,658,Twitter for Advertisers,"We take a two-goal lead into the break. Well played, Reds 👏

#MUFC || #MUTOUR22"
2022-07-23 10:32:50+00:00,8222,703,Twitter for Advertisers,"They all count! 😅⚽️

We lead 2-0 in Perth 🙌

#MUFC || #MUTOUR22"
2022-07-23 10:20:36+00:00,18053,1900,Twitter for Advertisers,"A superb @Sanchooo10 volley opens the scoring in Perth! 🤩🇦🇺

#MUFC || #MUTOUR22"
2022-07-23 10:14:32+00:00,16332,1099,Twitter for Advertisers,"YES, @Sanchooo10 🔥💥

#MUFC || #MUTOUR22"
2022-07-23 10:04:29+00:00,3905,318,Twitter for Advertisers,"So close, @Sanchooo10 — it’s been an end-to-end start on our final #MUTOUR22 test in Australia 👏

#MUFC"
2022-07-23 09:59:32+00:00,2810,252,Twitter for Advertisers,"We're just past the 10-minute mark, with @HarryMaguire93 going closest for United with a powerful header from a @LukeShaw23 corner 👊

#MUFC || #MUTOUR22"
2022-07-23 09:48:27+00:00,2167,205,Twitter for Advertisers,"We’re under way in Perth! ▶️

Watch every minute of today’s game in our official app 📲

#MUFC || #MUTOUR22"
2022-07-23 09:37:24+00:00,4037,301,Twitter for Advertisers,"💪 Ready and raring to go 🔜

#MUFC || #MUTOUR22"
2022-07-23 09:31:44+00:00,5483,340,Twitter for Advertisers,"All set to warm up in style 🔴⚪️⚫️

#MUFC || #MUTOUR22"
2022-07-23 09:17:29+00:00,13085,1072,Twitter Web App,"There's nothing on earth like being a Red ❤️

#MUFC || #MUTOUR22 https://t.co/htgJiU7Jon"
2022-07-23 09:03:18+00:00,4175,350,Twitter for Advertisers,"🗣 “I’m really curious how we act, and the quality we can deliver on the pitch.”

Time for a word with Erik ahead of match 4️⃣ on #MUTOUR22 ✊

#MUFC"
2022-07-23 08:57:53+00:00,6073,540,Twitter Web App,"Optus Stadium, Perth 📍

#MUFC || #MUTOUR22 https://t.co/ajsdlNnYe0"
2022-07-23 08:48:38+00:00,14355,757,Twitter Web App,"Pics that go cold 🥶

#MUFC || #MUTOUR22 https://t.co/iNqNRvVVKL"
2022-07-23 08:44:51+00:00,7774,643,Twitter Web App,"⚪️ Game day ready 💫

#MUFC || #MUTOUR22 https://t.co/Y6LFVMjUU8"
2022-07-23 08:39:55+00:00,4304,411,Twitter Media Studio,"Checking in Down Under for the final time on #MUTOUR22 👋🇦🇺

#MUFC https://t.co/iL8XUJCaYg"
2022-07-23 08:35:09+00:00,23715,2616,Twitter for Advertisers,"⚪️ Team news for our latest test is locked in! 🔒

#MUFC || #MUTOUR22"
2022-07-23 08:04:12+00:00,6041,423,Twitter for Advertisers,"Our friendly at the Optus Stadium has been confirmed to go ahead, despite heavy rain in Perth 🌧⬇️

#MUFC || #MUTOUR22"
2022-07-23 07:37:00+00:00,3158,248,Twitter for Advertisers,"Our final #MUTOUR22 test awaits 👊

Watch all the action in our app! 📲

#MUFC"
2022-07-23 06:24:00+00:00,6638,461,Twitter for Advertisers,"Refreshed.
Rejuvenated.
Ready to go.

💬 Checking in with @Sanchooo10 ahead of 2022/23... 

#MUFC || #MUTOUR22"
2022-07-23 05:01:00+00:00,11912,791,Twitter Web App,"Other side of the world but still Close To Home.

Thanks for stopping by, @OfficialAitch 🎤🔴

#MUFC || #MUTOUR22 https://t.co/oLWX1UIgEP"
2022-07-23 03:12:00+00:00,8239,575,Twitter Web App,"Perth Reds showing out ❤️

We can't wait to see all you Reds at the match today! 👊🔴

#MUFC || #MUTOUR22 https://t.co/j9UcK4rLtS"
2022-07-23 00:58:00+00:00,12512,908,Twitter for Advertisers,"It's matchday in Perth! 🇦🇺

Let's do this, Reds 👊

#MUFC || #MUTOUR22"
2022-07-22 17:15:00+00:00,4437,327,Twitter for Advertisers,"Final match in Australia 🔜

@MarcusRashford explains why #MUTOUR22 has been such a valuable experience in the final United Daily of the week 👇

#MUFC"
2022-07-22 15:05:00+00:00,3550,264,Twitter for Advertisers,"🚨 New episode of Tour View is in!

The Reds take you behind the scenes in Perth with @TeamViewer for our final stop of #MUTOUR22 👇

#MUFC || #BringingYouCloser"
2022-07-22 12:28:43+00:00,5613,342,Twitter for Advertisers,"Get all the latest updates ahead of our final #MUTOUR22 match 👇

#MUFC"
2022-07-22 11:02:42+00:00,3814,304,Twitter Web App,"Perth views 🤩

#MUFC || #PhotoOfTheDay https://t.co/Ar0IAIA6jT https://t.co/sXIZDN1t6L"
2022-07-22 08:29:00+00:00,17106,1731,Twitter Web App,"💫 @MarcusRashford

#MUFC https://t.co/0Ex0BAaaDH"
2022-07-22 06:43:00+00:00,4326,288,Twitter for Advertisers,"Erik was asked about @JGarnerr96 and Hannibal during today's press conference ⬇

#MUFC || #MUTOUR22"
2022-07-22 05:24:26+00:00,10085,835,Twitter Web App,"💬 Erik on our attacking players: ""You see they connect really well together and I think when you see that, you are lucky as a manager.

""The team is lucky. We have weapons. We have to improve that every day and develop.""

#MUFC || #MUTOUR22 https://t.co/iMUxiQmSkd"
2022-07-22 05:19:44+00:00,20145,1186,Twitter Web App,"💬 Erik: ""In the moment, [Fred] is playing in the role of connector, defence to offence.

""I think he's playing quite well, I'm satisfied with his performances and I think he can be better. He brings energy and attitude.""

#MUFC || #MUTOUR22 https://t.co/nBNn6wEIJc"
2022-07-22 04:50:00+00:00,3688,278,Twitter for Advertisers,"🎙️ We're all set to hear from the manager...

Watch Erik ten Hag's final #MUTOUR22 press conference in our app 👇

#MUFC"
2022-07-22 02:39:00+00:00,7544,319,Twitter for Advertisers,"🔴⚪⚫

Pre-match patterns.

#MUFC"
2022-07-22 01:06:00+00:00,6406,441,Twitter for Advertisers,"All systems go ahead of Aston Villa! ⚙️

#MUFC || #MUTOUR22"
2022-07-21 20:03:00+00:00,4243,329,Twitter for Advertisers,"🔊 ""We all know of his quality and he'll be made very welcome in our team."" 🙌

@AnthonyElanga 🤝 @ChrisEriksen8

#MUFC"
2022-07-21 18:24:19+00:00,10882,726,Twitter Web App,"The hard work never stops! 🏋️‍♂️💥

#MUFC || #MUTOUR22 https://t.co/vMYMck8wWA"
2022-07-21 18:16:24+00:00,7572,531,Twitter Web App,"Maximum effort. Minimum fuss.

Onwards to matchday four of #MUTOUR22 😤👊

#MUFC https://t.co/cHHddt0eXZ"
2022-07-21 17:48:00+00:00,3219,227,Twitter for Advertisers,"🇦🇺 Catch all the best bits from our first day in Perth in the latest episode of United Daily 📽️

#MUFC || #MUTOUR222"
2022-07-21 14:18:00+00:00,10999,669,Twitter for Advertisers,"New city. Same intensity 🏙️⚡

#MUFC || #MUTOUR22"
2022-07-21 12:52:00+00:00,3830,312,Twitter for Advertisers,"🔺 #MUTOUR22 so far 🌏
🔺 @ChrisEriksen8's arrival 🇩🇰
🔺 The start of 2022/23 🔜

We caught up with @AnthonyElanga in Australia... 🎥👇

#MUFC"
2022-07-21 11:44:00+00:00,6326,381,Twitter Web App,"Special moments. Love this, Harry! 👏

#MUFC || #MUTOUR22 https://t.co/hb2c92mZep"
2022-07-21 10:57:19+00:00,3951,344,Twitter for iPhone,"Hello from Perth! 👋 

#MUFC || #PhotoOfTheDay https://t.co/SZHLFDsCww https://t.co/noaYQgRZUS"
